id_str,topic,topic_name,score,text_lexical
2055821093034942571,-1,Tidak Spesifik,0,kayaknya pola pikir aku kebuka depresi due to being in gay in denial for years haha mulai deconstructing pelan pola pikir konservatif
2055808769154592884,1,Masalah Keluarga,1,hidupmu berantakan meremehkan aturan wajib mengutamakan keluarga menghindari lingkungan toxic selalu mengikuti ajaran tuhan bicara perlahan lemah lembut haus validasi orang kendalikan ego nafsu amarahmu amati lebih
2055761817780335100,-1,Tidak Spesifik,0,bikin depresi nonton throwback
2055743310195810636,-1,Tidak Spesifik,0,butuh waktu lama memang depresi pergi aja kacau tapii aku kuatin pegangan tuhan saking apapun sandaranku akhirnya hari hari sekarang dtg beli makan baju disedekahin orang lg semoga km melalui semua
2055718280732852676,-1,Tidak Spesifik,0,perlu diingat baru newjeans siapa tau korban berikutnya aku bersyukur new jeans berani speak up orang makin aware sama fenomena gini amit jgn sampe idol berakhir ramai media kondisi idolnya depresi berat smpe bunuh diri
2055717467058770312,-1,Tidak Spesifik,0,jangan sampe bunuh diri
2055691569395855582,-1,Tidak Spesifik,0,aku mulai ngurangin makan nasi nichh beberapa hari lalu depresi banget aku nafsu makan disitu aku mulai berkurang makan nasi pas liat perut ku makin kecilan aku jadi mau tetap lanjut kurangin makan nasi deh hahahhahaha semoga kontrol makan ku
2055664231945781583,0,Tekanan Akademik,1,seorang ayah bunuh diri tanya biaya sekolah anaknya shock angka tau nyari lalu bundir riska bunuh diri sanggup biayain kuliahnya semua masa extreme komersialisasi nadiem makarim semua dibaca disini
2055664070548996397,0,Tekanan Akademik,1,seorang ayah bunuh diri tanya biaya sekolah anaknya shock angka tau nyari lalu bundir riska bunuh diri sanggup biayain kuliahnya semua masa extreme komersialisasi nadiem makarim semua dibaca disini
2055659430201696372,0,Tekanan Akademik,1,harvard ivy league death by meritocracy generasi semakin banyak kuliah ternyata lebih miskin generasi orang tuanya untung sarjana ri rajin bunuh diri korsel jepang
2055658581509415407,-1,Tidak Spesifik,0,selamat malam warga x dulu masuk crypto buka tab bridge beda wallet beda swap beda akhirnya nyasar kena fee aneh bikin dompet ikut depresi sekarang bikin semuanya jadi satu tempat klik swap bridge
2055645060944069065,-1,Tidak Spesifik,0,paling menyebalkan resolusi konflik bagaimana perselingkuuhan rudeus dijustifikasi dinormalisasi habis habisan menggunakan kartu trauma pengkhianatannya dimaafkan dianggap sedang mengalami depresi berat pasca kematian ayahnya
2055643214355595452,-1,Tidak Spesifik,0,ukuran sakitnya dunia jadi alasan bunuh diri mustinya orang palestinalah terbanyak hrs bunuh diri bayangkan hampir tahun sakit luar biasa dizolimi israel diabaikan tetangga diacuhkan dunia menyerah putus asa bahkan iman kian kuat
2055639358703833241,6,Pemerintah,1,hidup soalnya kalau bunuh diri katanya dosa usah bunuh diri negara bunuh warganya terang terangan kok
2055639236821532969,-1,Tidak Spesifik,0,tiap ngaca berdiri pake baju press body aku okaayy body tea asll pas ngaca duduk aku rasanya mau bunuh diri
2055638110198013971,-1,Tidak Spesifik,0,bikin mobil huiju kecelakaan siapa terlepas pelaku aslinya bunuh diri perintah orang istana
2055636462226612407,-1,Tidak Spesifik,0,cuddle bukan cuma enak senjata sains lawan stres akut cuddle pelukan hangat tubuh langsung melepas oxytocin cuddle hormone love hormone downregulate hpa axis menurunkan cortisol hormon stres utama mengaktifkan parasympathetic nervous system
2055628620044116277,5,Lingkungan/Sosial,1,jadi babysitter kucingnya depresi babu nya ninggalin sendirian cf mana kucing ngambek sama aku
2055625014788133057,-1,Tidak Spesifik,0,aku jalan besok hmm hari cuma kos sih hari sebelumnya benar benar rebahan aja orang depresi well i guess i m just not feeling well
2049471927673356323,-1,Tidak Spesifik,0,orang pernah bunuh diri tahu rasanya bundir
2049467981609214352,-1,Tidak Spesifik,0,anggap orang bunuh diri orang pikirannya kurang waras emg punya ego makanya vt orang bukannya ngatain nyuruh ibadah diarahkan sembuh akun kamu namanya mitigasi kan omongan kamu kalau kamu sampein orang malah jadi makin parah bukan mitigasi
2049465343962423768,-1,Tidak Spesifik,0,gagalkan percobaan ulah pati seorang pemuda buleleng bali diduga depresi lama menganggur
2049465019054928165,-1,Tidak Spesifik,0,orang depresi bunuh diri chronically main x layak dikasihani sih emang tolol sikap
2049464678884217296,-1,Tidak Spesifik,0,aku peduli sama kesusahan orang ngehandle rasa bunuh diri gw peduli sama lu susah banget buat peduli balik bikin orang males temenan sama orang depresi cuma sekedar ngehargai effort susah banget
2049464460834992413,-1,Tidak Spesifik,0,zuzurr sng orng prnh masuk fase depresi mencoba attempt meski gagal soalnya konyol lol aku bakal tenaga buat marah marah orng berusaha nyemangatin aku sih sowryy
2049461752195424304,-1,Tidak Spesifik,0,aduh aku benar benar kelelahan banget stres banget gatau mau ngerjain apa dulu saking banyaknya kayanya aku mau istirahat dulu deh
2049460565656092845,-1,Tidak Spesifik,0,harusnya emang sih semua orang tau bunuh diri salah kalau sampe nentuin surga neraka keknya kejauhan padahal islam surga neraka hak allah jadi terserah allah manusia pernah tau
2049460220833976592,-1,Tidak Spesifik,0,percobaan bunuh diri kosan gagal pas pasan sama orang kesurupan sebelah kamar gw masalahnya suara teriakan nya ngagetin gw bikin piso tangan aku jatoh sela lemari aku keburu males ngambil
2049459943187841329,-1,Tidak Spesifik,0,bunuh diri
2049458584220791071,-1,Tidak Spesifik,0,ketolong ucapan bagaimana orang biasa mau bantu orang depresi mau dengerin jujur kasus cmn dirinya sendiri profesional nolong
2049457317377405320,4,Pekerjaan,1,sungguh berita sangat penting ditunggu wni sangat berdampak jelas turunnya angka keracunan pengangguran depresi mantapp
2049455094085845359,-1,Tidak Spesifik,0,judol malas bunuh diri diharapkan laki laki macam tinggal ae lah timbang lelah makan ati sisa umur bunuh diri jarno ae kiro wani sik akeh lanangan sing iso dipilih
2049452772303708614,-1,Tidak Spesifik,0,iya sihh jangan dipikirin terus ah depresi kalau kya terus
2049450093456261271,-1,Tidak Spesifik,0,yes empathy jgn lsg nge judge orang depresi pikiran mau budir perkataan kamu kurang berdoa
2049447252213838002,4,Pekerjaan,1,sebenernya bilang lingkungan toxic banyak printilannya bisnis industri orangnya kalau orangnya generalisir semua menurutku dipukul rata jelas siapa apa pekerjaan cons nya
2049446423301910731,-1,Tidak Spesifik,0,kalau sender nya liat toloong baca bodoh bodoh banget tai benar putusan aja malah balikan alasan cwoknya mau bunuh diri wkwkw cuman akal an cwo doang kalaupun bunuh diri yowes bukan kemauan mu tp mau
2049442100320874550,-1,Tidak Spesifik,0,disindir pimpinan tertinggi depresi salah analisa
2049441933790269715,-1,Tidak Spesifik,0,abahnya langsung depresi cc mukabuku
2049441520009490515,-1,Tidak Spesifik,0,jadi yh aku emg aneh org judgemental sama orang bundir g pernah ngerasain sepatu orang tsb paling tau hdh kamu g tau masalah apa nimpa orang tsb sampe berpikir mati satu nya solusi
2049441109395570826,-1,Tidak Spesifik,0,ketiga tuhan katanya g ngasih hambanya cobaan ngelebihin apa disanggupi hambanya lah orang bunuh diri berarti cobaannya ngelebihin dong kalau sampe bundir terus gimana kontradiksi dong sama ayatnya aku selalu mikir gitu fyi aku dulu sempet suicidal parah
2049441049261785489,0,Tekanan Akademik,1,aku ngertinya cuma depresi sakit neurotrasmitter hrs diobatin medis bkn norma baru belajar twit kaka lewat kalau spektrum aku sebelumnya cuma paham aja ringan berat
2049440708843765919,-1,Tidak Spesifik,0,terus kalau emg awal masuk neraka kno disuruh beribadah poin pertama kedua berarti orang ato apapun penyebab ngelakuin bunuh diri lebih bersalah lebih layak masuk neraka bikin orang pen bundir
2049440706230727130,-1,Tidak Spesifik,0,emg jir malah aku mempertanyakan kalau misal bunuh diri masuk neraka bukannya g adil bukannya awal kematian kapan penyebabnya lauh mahfuz jadi awal emg ditakdirin masuk neraka dong kalau gitu
2049440281791963517,-1,Tidak Spesifik,0,ach jo zase jsem necht na n hl dl do v voje na slovensku a jsem zase v depresi d
2049437403925070201,-1,Tidak Spesifik,0,bener temenku dulu pernah cowokny ngancem bunuh diri pas minta putus temenku tetep putusin pas aku tanya jawaban temenku bikin aku salut sih kata mungkin bunuh diriny gr aku putusin aku punya tanggung jawab sama kputsan aku g bertanggung jwb jg
2049431391767769417,-1,Tidak Spesifik,0,aku suspect lebih jarang orang mengaitkan depresi disability punya mental illness komorbid cenderung associate their struggles with disability fokus terlihat seringkali managing treatment terutama fungsional
2049431068634427719,-1,Tidak Spesifik,0,mbaa suwun bangett turut membuka mataku benar tenann ex aku pas putus self harm ngancem bunuh diri sampe nangis depan maknya taunya sekarang idup lanjut folo cewe random wkwkwkkwkwkwwk
2049430623794991369,1,Masalah Keluarga,2,kalian tau kasus bunuh diri anak kuliahan gendut lompat lantai kayanya aku cerita sama keluarga ku aku bilang kasian mentalnya mahamin keluargaku semua judge katanya bodoh milih keputusan bundir
2049430529590833357,5,Lingkungan/Sosial,1,harusnya make sense depresi trauma mempengaruhi fungsi otak bahkan fisik kalau efek psikosomatik memang sosial lingkungan mengakomodasi depresi terutama tahap mengganggu kehidupan sehari hari suicidal
2049430488138518650,-1,Tidak Spesifik,0,kamu orang punya depresi kondisi mau bunuh diri baik lah aku bilang mah coba kamu bayangin dikondisi bukan malah ingetin ayat bikin tambah merasa bersalah
2049430480223981616,0,Tekanan Akademik,1,you know what aku baru tau ortunya ribut besar cukup lama bingung mau pro ibunya ayahnya mau nya ayah ibunya bs akur ud stres banget belajar mau dibilangin melawan akhirnya beberapa minggu berani nanya cara bunuh diri sakit
2049429628729880761,-1,Tidak Spesifik,0,emang harusnya gini aku ngerti entah orang indo sok ngehakimin orang bundir seakan cari validasi buat diri sendiri atas kesengsaraan hidup jadiin orang lebih lemah samsak
2049429593099296829,1,Masalah Keluarga,1,tw suicidal ideation bunuh diri pas mdd parah dulu malah dibawa kyai mana buat dirukyah terus stigma keluarga bipolar parah dianggep ketempelan kadang aku ngerasa kalau benar benar bundir apa dianggep mati gara gara setan padahal pilihan terakhir aku
2049428430853410926,-1,Tidak Spesifik,0,sefrustasi apapun diriku kepikiran buat bundir waktu pernah sih sekali tau tiba kebayang posisi lantai atas terus bawah dapur ambil piso terus nusuk in diri sendiri jujur aku kaget kok pikiran gitu langsung istighfar
2049428313576558753,1,Masalah Keluarga,2,kejadian benar benar aku mama mendukung biaya pengobatan sanggup nanggung ayah nyuruh usah psikiater minum obat as an adult aku pergi kontrol sendiri biaya mencukupi akhirnya aku kejerat pinjol berujung aku makin depresi
2049427885933666389,-1,Tidak Spesifik,0,broken home stop bunuh diri masalah hidup dihadapi broken home rumah rusak rumahnya kan diperbaiki meminta bantuan tukang bangunan tinggal desa biasanya tukang bangunan profesional harga terjangkau ngik
2049426892521095644,-1,Tidak Spesifik,0,ruh jahat diusir bundir
2049423461249105943,3,Percintaan,1,mbak toxic mbak point terakhir mbak bilang pernah putusin mau bundir masuk toxic pernah judol cuman sekali pengalaman kerja bilang betah sekedar mengingatkan mbak makan cinta enak
2049423074546897014,3,Percintaan,1,biarin bundir lanangan taek bakal berubah percaya sama gw pikiran cetek ciri khas cowok gondes mokondo benar benar kamu kalau nikah sama elunya bundir riwayat ngeslot malesan kalau malah sekalian disniper kepalanya
2049374208413802858,1,Masalah Keluarga,1,aku benci laki playvic sikit bundir sikit kalau sekiranya punya apa jangan ajak anak orang hidup susah paling anti sama laki malas taunya terima bersih udahlah malas malas cari kerja mau nikah ngidupin anak orang oohh wassalam
2049373551397069146,-1,Tidak Spesifik,0,kalau orang ngomong depan muka gw aku bunuh diri depan
2049373398770573660,5,Lingkungan/Sosial,1,maw makan seblak moga deh simeng cepet tamat bocil keluar lingkungan toxic termasuk orang ngaku nya fans demen framing negatif idolnya
2049372323342668082,-1,Tidak Spesifik,0,orang ngancem bunuh diri sebenernya mau bunuh diri haha takut mati haha makanya tinggalin pd punya pernikahan rasa neraka awal kan tau sifatnya kehendak bebas ditangan kamu jgn korbanin masa depan anakmu kamu
2049365941348118597,-1,Tidak Spesifik,0,kualalumpur pendekatan agama perlu dilihat kekuatan memperbaiki diri termasuk membantu orang ramai khususnya golongan pekerja mengurus tekanan mental lebih seimbang positif
2049362324344193072,-1,Tidak Spesifik,0,tbh situ kalau mati bunuh diri orang dapet susah
2049354264531849557,3,Percintaan,1,jujur kalau jadi sender takut napa mksdnya cowonya diputusin ngancem bunuh diri smpe bilang alesan sebenernya apa takut tersinggung sakit hati orang tau kak yuyur serem
2049353643422560649,4,Pekerjaan,2,emang nder negara bobrok banget ngasih lapangan pekerjaan kalaupun kerja upahnya sesuai bunuh diri alhamdulillah kata aku mah
2049347230151438722,-1,Tidak Spesifik,0,bestiku begini nder sampe hari usia kepala rutin psikolog kata gini kurang tempatnya tau apa nyata banget bikin bener depresi siapapun ngalamin ky begini semoga segera dpt damaimu yak big hug
2049346628247757191,-1,Tidak Spesifik,0,agama bantu perbaiki diri urus tekanan mental marhamah bhnasional persepsi mengaitkan masalah kesihatan mental kelemahan iman perlu dilihat kerangka lebih membina bukan bersifat menghukum
2049346583490400456,-1,Tidak Spesifik,0,orang beres bunuh diri
2049345636370395336,-1,Tidak Spesifik,0,baby blues umumnya muncul awal hari minggu melahirkan kalau bertahun tahun sering muncul biasanya bukan baby blues mengarah depresi pascapersalinan sebaiknya jangan dipendam coba cerita
2049344785836802063,-1,Tidak Spesifik,0,iya kalau emang pernah ngerasain ngerti seberapa proporsionalnya beban mental psikis orang idupnya berantakan bunuh diri umumnya sama orang rapih apa nya sampe mau nyoba ngebantu orang depresi sampe komplen kalau orang depresi banyak mau
2049344350602309794,-1,Tidak Spesifik,0,iya sure but saying as if it s universal thing is not good aku setuju pengalaman depresi beda beda i m expressing that i don t like those who said kalau makan mie ayam sembuh mah depresi as if it s a universal thing
2049344204422406360,-1,Tidak Spesifik,0,info mitigasi serius menghimbau jangan bundir se nir empati
2049342255249625219,-1,Tidak Spesifik,0,kuncinya biarin ntah mau bunuh diri biarin bukan urusan km aku punya temen deket gt nyusahin bgt kemajuan banyak banget masalah pernah aku cut off dianya bunuh diri eh baikan lg sekarang aku berani cut off biarin terserah mau apa bukan urusan aku lg
2049341243231211724,-1,Tidak Spesifik,0,thanks penjelasannya ka aku sendiri survivor bipolar disorder cuma aku tau perbedaan case aku sama depresi mana
2049340232949203166,3,Percintaan,1,nder kalau kamu minta putus ngancem mau bundir bagaimana nantinya waktu kamu nikah bareng please run as fast as you can terlebih aku baca riwayat judolnya
2049340104435753300,4,Pekerjaan,2,iya tiati dulu suka heran sama bunuh diri cinta d idupku aku trlalu mntingin pcaran pgnnya pny karir bagus eh dikasi rasa bundirnya dsini susah dpt kerja waktu stelah ngrasain jadi tau bagaimana rasanya emg bs mikir samsek kalau mode bunuh diri
2049236727030796789,4,Pekerjaan,1,semua aku empati sama korban bunuh diri mana bunuh dirinya tempat usaha kosan kontrakan tempat kerja sama bunuh diri ngajak orang kali aku kudu empati sama begini ngajak orang buat bundir stres
2049234938491461733,-1,Tidak Spesifik,0,bayangin besok skor terus kandang menang lewat gol bunuh diri alvarez apa bikin jengkel penonton hbs nonton pertandingan psg bayern
2049230036927144301,-1,Tidak Spesifik,0,obat depresi aku lc pokoknya kalau abis therapy sama lc pulang seneng aj hawanya beban release
2049228458803491160,-1,Tidak Spesifik,0,aku ragu orang sok agamis paham kata miris banget padahal dlu suka sama himbauan soal mitigasi apa blok sma apa penyitas rawan bkin depresi meningkat baca tlisan
